Date,Adj Close_DBE,Adj Close_JPM,Adj Close_MA,Adj Close_NFLX,Adj Close_WMT,Adj Close_SPY
2017-03-20,11.7579927444458,78.98280334472656,109.46280670166016,145.8300018310547,218.40756225585938,63.955665588378906
2017-03-21,11.671039581298828,76.666748046875,107.80736541748047,142.4199981689453,215.60333251953125,63.88254928588867
2017-03-22,11.651717185974121,76.78956604003906,108.5279541015625,142.64999389648438,216.11065673828125,64.20242309570312
2017-03-23,11.622732162475586,76.666748046875,108.67403411865234,141.83999633789062,215.8800811767578,63.846012115478516
2017-03-24,11.68070125579834,76.57901763916016,109.04405975341797,142.02000427246094,215.72325134277344,63.61752700805664
2017-03-27,11.68070125579834,76.5351333618164,109.005126953125,144.05999755859375,215.5018768310547,63.66322326660156
2017-03-28,11.748331069946289,77.7282485961914,109.52122497558594,145.1699981689453,217.07005310058594,64.26641845703125
2017-03-29,11.931900024414062,77.43875122070312,109.12197875976562,146.47000122070312,217.27296447753906,64.6502456665039
2017-03-30,12.067159652709961,78.10549926757812,109.71598052978516,148.05999755859375,217.96478271484375,65.42706298828125
2017-03-31,12.163774490356445,77.06153106689453,109.52122497558594,147.80999755859375,217.45745849609375,65.87489318847656
2017-04-03,12.096144676208496,76.78079223632812,109.29724884033203,146.9199981689453,217.07923889160156,65.64642333984375
2017-04-04,12.328019142150879,77.03666687011719,109.15118408203125,145.5,217.2176055908203,65.8109130859375
2017-04-05,12.318357467651367,76.04845428466797,109.34632873535156,143.6199951171875,216.5718994140625,65.48191833496094
2017-04-06,12.44395637512207,76.30435180664062,109.69759368896484,143.74000549316406,217.18069458007812,65.2808609008789
2017-04-07,12.51158618927002,76.03963470458984,109.51216888427734,143.11000061035156,216.95933532714844,66.62430572509766
2017-04-10,12.666169166564941,75.77493286132812,109.5902328491211,143.85000610351562,217.08847045898438,66.77051544189453
2017-04-11,12.704814910888672,75.64259338378906,109.38536071777344,144.35000610351562,216.83018493652344,67.10868835449219
2017-04-12,12.675830841064453,75.3514175415039,108.76089477539062,143.8300018310547,215.8800811767578,67.11781311035156
2017-04-13,12.724138259887695,74.46906280517578,108.5169906616211,142.9199981689453,214.47793579101562,66.85277557373047
2017-04-17,12.656509399414062,75.75727844238281,109.9317398071289,147.25,216.37818908691406,67.16352844238281
2017-04-18,12.598539352416992,75.13965606689453,109.78540802001953,143.36000061035156,215.73243713378906,67.52908325195312
2017-04-19,12.241065979003906,74.52201843261719,109.56098175048828,139.75999450683594,215.33580017089844,67.69358825683594
2017-04-20,12.202420234680176,75.4837646484375,111.80506896972656,141.17999267578125,217.08847045898438,68.3607406616211
2017-04-21,12.009191513061523,74.57494354248047,111.49286651611328,142.8699951171875,216.39663696289062,68.48869323730469
2017-04-24,11.922237396240234,77.20430755615234,112.88809967041016,143.8300018310547,218.7765350341797,68.34245300292969
2017-04-25,11.980205535888672,77.87489318847656,113.30765533447266,152.16000366210938,220.04954528808594,68.58922576904297
2017-04-26,11.88359260559082,78.02488708496094,113.34667205810547,150.1699981689453,219.91110229492188,68.93650817871094
2017-04-27,11.835284233093262,77.30135345458984,114.25407409667969,153.0800018310547,220.09564208984375,68.94564819335938
2017-04-28,11.767654418945312,76.76314544677734,113.49304962158203,152.1999969482422,219.615966796875,68.70802307128906
2017-05-01,11.68070125579834,76.81610107421875,113.54182434082031,155.35000610351562,220.16944885253906,68.75372314453125
2017-05-02,11.487471580505371,76.32198333740234,115.2492904663086,156.4499969482422,220.25244140625,69.01874542236328
2017-05-03,11.535778999328613,76.76314544677734,114.47847747802734,155.58999633789062,219.98497009277344,69.23810577392578
2017-05-04,11.129999160766602,76.85137176513672,115.05415344238281,157.25,220.24325561523438,69.7681655883789
2017-05-05,11.342550277709961,76.76314544677734,114.64435577392578,156.60000610351562,221.11032104492188,69.91438293457031
2017-05-08,11.352210998535156,76.85137176513672,113.77598571777344,156.3800048828125,221.0734405517578,69.56709289550781
2017-05-09,11.2652587890625,76.54255676269531,113.58085632324219,157.4600067138672,220.8704833984375,70.1154556274414
2017-05-10,11.516456604003906,77.14253997802734,113.81501007080078,160.27999877929688,221.26715087890625,70.56625366210938
2017-05-11,11.622732162475586,76.90433502197266,113.69791412353516,158.5399932861328,220.8151397705078,70.04183197021484
2017-05-12,11.632393836975098,76.69256591796875,114.28334045410156,160.80999755859375,220.44618225097656,69.65543365478516
2017-05-15,11.748331069946289,77.06314086914062,115.33710479736328,160.02000427246094,221.66380310058594,70.1890640258789
2017-05-16,11.71934700012207,77.30135345458984,115.61030578613281,159.41000366210938,221.46084594726562,69.10342407226562
2017-05-17,11.815960884094238,74.35438537597656,113.96137237548828,153.1999969482422,217.53128051757812,69.11260986328125
2017-05-18,11.844945907592773,74.08084869384766,113.41497802734375,155.6999969482422,218.40756225585938,71.33910369873047
2017-05-19,12.076820373535156,74.80437469482422,114.722412109375,157.02000427246094,219.828125,72.47073364257812
2017-05-22,12.183095932006836,74.73377227783203,116.10792541503906,157.16000366210938,220.9442901611328,72.26834106445312
2017-05-23,12.202420234680176,75.66905212402344,116.69332122802734,157.9499969482422,221.43319702148438,72.21311950683594
2017-05-24,12.144451141357422,75.62493133544922,117.76657104492188,157.75,221.94979858398438,71.90031433105469
2017-05-25,11.709685325622559,75.30730438232422,118.9569320678711,163.0500030517578,223.01055908203125,72.0475082397461
2017-05-26,11.88359260559082,75.31612396240234,118.67398834228516,162.42999267578125,222.9644317626953,71.88189697265625
2017-05-30,11.777316093444824,74.02789306640625,118.6935043334961,163.22000122070312,222.77072143554688,71.90031433105469
2017-05-31,11.526118278503418,72.48381805419922,119.89360046386719,163.07000732421875,222.7153778076172,72.31432342529297
2017-06-01,11.458486557006836,73.28675842285156,120.40097045898438,162.99000549316406,224.4864959716797,73.42754364013672
2017-06-02,11.381195068359375,72.91615295410156,122.1572265625,165.17999267578125,225.23365783691406,73.25274658203125
2017-06-05,11.2652587890625,73.04851531982422,122.8402099609375,165.05999755859375,225.06759643554688,73.8415756225586
2017-06-06,11.381195068359375,73.19851684570312,122.1962661743164,165.1699981689453,224.34815979003906,72.61792755126953
2017-06-07,11.052706718444824,74.0367431640625,122.14747619628906,165.61000061035156,224.7632293701172,72.82032775878906
2017-06-08,11.043045043945312,74.95435333251953,121.7279052734375,165.8800048828125,224.87391662597656,72.61792755126953
2017-06-09,11.110674858093262,76.72784423828125,120.04972076416016,158.02999877929688,224.53260803222656,73.0687484741211
2017-06-12,11.072029113769531,76.74549865722656,117.82513427734375,151.44000244140625,224.4864959716797,72.90315246582031
2017-06-13,11.129999160766602,77.0013656616211,119.34722137451172,152.72000122070312,225.58419799804688,73.1607437133789
2017-06-14,10.840154647827148,76.8425521850586,119.52284240722656,152.1999969482422,225.29823303222656,73.51036071777344
2017-06-15,10.859477043151855,76.38373565673828,118.46906280517578,151.75999450683594,224.86468505859375,72.59953308105469
2017-06-16,10.91744613647461,76.03963470458984,118.99596405029297,152.3800048828125,224.91380310058594,69.22303009033203
2017-06-19,10.79184627532959,77.70723724365234,120.09850311279297,153.39999389648438,226.78623962402344,69.46221923828125
2017-06-20,10.637263298034668,77.22195434570312,119.94239807128906,152.0500030517578,225.25677490234375,69.4990234375
2017-06-21,10.424711227416992,76.86903381347656,120.10826873779297,155.02999877929688,225.20120239257812,70.1430435180664
2017-06-22,10.511665344238281,76.78079986572266,120.30340576171875,154.88999938964844,225.09922790527344,69.4806137084961
2017-06-23,10.559972763061523,76.6396255493164,120.99614715576172,158.02000427246094,225.3680419921875,68.85498809814453
2017-06-26,10.675909996032715,76.97490692138672,120.51805114746094,157.5,225.51634216308594,69.46221923828125
2017-06-27,10.830492973327637,77.68959045410156,119.75700378417969,151.02999877929688,223.69947814941406,69.93143463134766
2017-06-28,10.965753555297852,79.2513198852539,121.7767105102539,153.41000366210938,225.70172119140625,70.39144897460938
2017-06-29,10.965753555297852,80.42483520507812,118.55690002441406,150.08999633789062,223.7180633544922,69.85784149169922
2017-06-30,11.216951370239258,80.64540100097656,118.49836730957031,149.41000366210938,224.13516235351562,69.62782287597656
2017-07-03,11.313566207885742,82.2867202758789,117.84465789794922,146.1699981689453,224.51522827148438,69.33341979980469
2017-07-05,10.985075950622559,83.11180877685547,119.232666015625,147.61000061035156,225.03431701660156,69.29662322998047
2017-07-06,11.023721694946289,82.84564208984375,118.07925415039062,146.25,222.97650146484375,69.43462371826172
2017-07-07,10.811169624328613,83.26261901855469,119.44771575927734,150.17999267578125,224.42254638671875,69.3058090209961
2017-07-10,10.869138717651367,82.67707824707031,119.96577453613281,152.6699981689453,224.66354370117188,67.373779296875
2017-07-11,11.023721694946289,82.35771179199219,121.4319839477539,154.3300018310547,224.49668884277344,67.59456634521484
2017-07-12,11.004399299621582,82.07379150390625,122.45832061767578,158.75,226.18373107910156,68.02698516845703
2017-07-13,11.110674858093262,82.59722900390625,122.64405822753906,158.2100067138672,226.5637969970703,69.04822540283203
2017-07-14,11.245935440063477,81.84312438964844,124.14936065673828,161.1199951171875,227.6204833984375,70.23505401611328
2017-07-17,11.168643951416016,81.08016204833984,124.5599136352539,161.6999969482422,227.59271240234375,70.26264190673828
2017-07-18,11.255596160888672,80.79624938964844,124.85316467285156,183.60000610351562,227.71319580078125,70.10623931884766
2017-07-19,11.439165115356445,80.91158294677734,125.15615844726562,183.86000061035156,228.94602966308594,69.80265808105469
2017-07-20,11.361873626708984,80.91158294677734,125.57649230957031,183.60000610351562,229.04800415039062,69.94063568115234
2017-07-21,11.091351509094238,80.63655853271484,126.35848236083984,188.5399932861328,228.8440704345703,70.06026458740234
2017-07-24,11.178304672241211,80.98255157470703,126.60283660888672,187.91000366210938,228.78846740722656,70.7410659790039
2017-07-25,11.429503440856934,82.33106994628906,127.0524673461914,186.97000122070312,229.34458923339844,72.24071502685547
2017-07-26,11.545440673828125,81.55923461914062,128.03973388671875,189.0800018310547,229.3538818359375,72.59033966064453
2017-07-27,11.651717185974121,81.22209930419922,126.026123046875,182.67999267578125,229.1406707763672,73.39995574951172
2017-07-28,11.767654418945312,80.98255157470703,125.02912139892578,184.0399932861328,228.8718719482422,73.42754364013672
2017-07-31,11.86426830291748,81.44390106201172,124.92157745361328,181.66000366210938,228.74209594726562,73.5931625366211
2017-08-01,11.729008674621582,82.5351333618164,126.57355499267578,182.02999877929688,229.25192260742188,74.06236267089844
2017-08-02,11.7579927444458,82.60610961914062,127.66830444335938,180.74000549316406,229.36312866210938,74.08998107910156
2017-08-03,11.690362930297852,82.06492614746094,126.96452331542969,179.22999572753906,228.91824340820312,74.40279388427734
2017-08-04,11.748331069946289,83.09405517578125,126.89608001708984,180.27000427246094,229.33535766601562,74.04397583007812
2017-08-07,11.738669395446777,83.41344451904297,127.44348907470703,181.3300018310547,229.76173400878906,74.7800064086914
2017-08-08,11.690362930297852,83.11180877685547,126.91559600830078,178.36000061035156,229.1962890625,75.0652084350586
2017-08-09,11.78697681427002,82.97872161865234,126.79833221435547,175.77999877929688,229.18702697753906,75.5558853149414
2017-08-10,11.584086418151855,81.78988647460938,124.79450988769531,169.13999938964844,225.95201110839844,74.67637634277344
2017-08-11,11.64205551147461,81.10675048828125,125.6546859741211,171.39999389648438,226.2856903076172,74.43566131591797
2017-08-14,11.419841766357422,82.05604553222656,128.13746643066406,171.0,228.52890014648438,74.71339416503906
2017-08-15,11.419841766357422,82.26898193359375,128.61642456054688,168.5,228.5010986328125,74.77821350097656
2017-08-16,11.303903579711914,81.70117950439453,129.38864135742188,169.97999572753906,228.899658203125,74.97264099121094
2017-08-17,11.361873626708984,80.42362976074219,127.93218994140625,166.08999633789062,225.33094787597656,73.7875747680664
2017-08-18,11.700023651123047,80.50347900390625,128.1863555908203,166.5399932861328,224.9787139892578,73.426513671875
2017-08-21,11.439165115356445,80.4058837890625,128.96835327148438,166.75999450683594,225.15481567382812,73.79683685302734
2017-08-22,11.516456604003906,81.23096466064453,130.7864532470703,169.33999633789062,227.5092315673828,74.08383178710938
2017-08-23,11.651717185974121,81.32855224609375,130.07290649414062,169.05999755859375,226.69357299804688,74.02828216552734
2017-08-24,11.603409767150879,81.19547271728516,129.9653778076172,168.1300048828125,226.16514587402344,72.52847290039062
2017-08-25,11.584086418151855,81.52373504638672,129.7600860595703,165.9499969482422,226.69357299804688,72.79695129394531
2017-08-28,11.545440673828125,81.26643371582031,130.83535766601562,167.1199951171875,226.70286560058594,72.24147033691406
2017-08-29,11.584086418151855,80.82286071777344,130.8255615234375,168.80999755859375,226.9623260498047,72.92657470703125
2017-08-30,11.439165115356445,81.00917053222656,130.7864532470703,174.69000244140625,228.03759765625,72.71363830566406
2017-08-31,11.854608535766602,80.63655853271484,130.29771423339844,174.7100067138672,229.40951538085938,72.27850341796875
2017-09-01,11.873929977416992,81.35516357421875,130.23904418945312,174.74000549316406,229.73390197753906,72.55625915527344
2017-09-05,11.912575721740723,79.4122314453125,129.672119140625,174.52000427246094,228.0839385986328,73.88016510009766
2017-09-06,12.047836303710938,79.94454956054688,129.89694213867188,179.25,228.86257934570312,74.139404296875
2017-09-07,12.086483001708984,78.54279327392578,133.45498657226562,179.0,228.83477783203125,74.17642211914062
2017-09-08,11.951221466064453,78.4451904296875,134.1294403076172,176.4199981689453,228.56602478027344,73.02839660644531
2017-09-11,11.970544815063477,79.66062927246094,138.7919921875,181.74000549316406,231.00384521484375,73.21358489990234
2017-09-12,12.057497024536133,80.63655853271484,139.21231079101562,185.14999389648438,231.78245544433594,73.70425415039062
2017-09-13,12.173436164855957,80.86721801757812,136.944580078125,183.63999938964844,231.8936767578125,73.93571472167969
2017-09-14,12.183095932006836,80.70751190185547,138.28370666503906,182.6300048828125,231.81956481933594,73.76905059814453
2017-09-15,12.318357467651367,81.2842025756836,138.39120483398438,182.35000610351562,232.131591796875,74.4171371459961
2017-09-18,12.260387420654297,82.43754577636719,138.2152862548828,184.6199951171875,232.62533569335938,74.06532287597656
2017-09-19,12.221742630004883,83.34247589111328,139.2807159423828,185.67999267578125,232.85824584960938,74.11163330078125
2017-09-20,12.347341537475586,83.92800903320312,139.03636169433594,185.50999450683594,232.9420928955078,74.52822875976562
2017-09-21,12.385987281799316,84.30949401855469,138.528076171875,188.77999877929688,232.31793212890625,74.07460021972656
2017-09-22,12.40531063079834,84.13207244873047,138.69422912597656,187.35000610351562,232.36448669433594,73.63020324707031
2017-09-25,12.733800888061523,83.50215148925781,135.44900512695312,178.5500030517578,231.889404296875,73.27838134765625
2017-09-26,12.627523422241211,83.12954711914062,135.25350952148438,179.3800048828125,232.02914428710938,73.5005874633789
2017-09-27,12.540570259094238,84.44258880615234,136.5242156982422,181.97000122070312,232.93272399902344,73.40799713134766
2017-09-28,12.501924514770508,84.6200180053711,137.0423126220703,180.6999969482422,233.21221923828125,73.09320068359375
2017-09-29,12.395648956298828,84.73535919189453,138.01976013183594,181.35000610351562,234.03199768066406,72.34331512451172
2017-10-02,12.260387420654297,85.9153060913086,138.6258087158203,177.00999450683594,235.04737854003906,72.63031005859375
2017-10-03,12.250727653503418,86.36778259277344,139.79876708984375,179.19000244140625,235.5503692626953,73.34319305419922
2017-10-04,12.279711723327637,85.48945617675781,138.8897247314453,184.4499969482422,235.82986450195312,73.22283172607422
2017-10-05,12.472940444946289,86.64061737060547,140.73025512695312,194.38999938964844,237.22720336914062,73.51909637451172
2017-10-06,12.163774490356445,86.4889144897461,140.5050506591797,198.02000427246094,236.95704650878906,73.13951110839844
2017-10-09,12.144451141357422,86.03382110595703,141.5133819580078,196.8699951171875,236.56576538085938,74.55599212646484
2017-10-10,12.395648956298828,86.67631530761719,142.59031677246094,195.0800018310547,237.18992614746094,77.88894653320312
2017-10-11,12.453618049621582,86.41752624511719,143.76512145996094,194.9499969482422,237.56253051757812,79.3702621459961
2017-10-12,12.347341537475586,85.65901947021484,143.65740966796875,195.86000061035156,237.20852661132812,79.71281433105469
2017-10-13,12.530909538269043,85.54299926757812,144.2448272705078,199.49000549316406,237.49732971191406,80.1942367553711
2017-10-16,12.627523422241211,87.30990600585938,143.14833068847656,202.67999267578125,237.81402587890625,79.37950897216797
2017-10-17,12.656509399414062,87.11359405517578,142.8644256591797,199.47999572753906,237.98171997070312,79.60172271728516
2017-10-18,12.695154190063477,87.44377136230469,143.11898803710938,195.5399932861328,238.21461486816406,79.82391357421875
2017-10-19,12.559893608093262,87.55084991455078,141.9343719482422,195.1300048828125,238.27981567382812,79.99055480957031
2017-10-20,12.733800888061523,88.80018615722656,142.3260040283203,194.16000366210938,239.50941467285156,80.95340728759766
2017-10-23,12.666169166564941,88.6484603881836,142.50216674804688,192.47000122070312,238.57786560058594,82.0736312866211
2017-10-24,12.869060516357422,90.05841064453125,142.73716735839844,196.02000427246094,238.9971160888672,81.45336151123047
2017-10-25,12.878721237182617,90.14766693115234,143.1679229736328,193.77000427246094,237.81402587890625,81.916259765625
2017-10-26,12.975337028503418,90.79017639160156,143.51058959960938,195.2100067138672,238.1214599609375,82.04586029052734
2017-10-27,13.139580726623535,90.81692504882812,145.40000915527344,199.5399932861328,240.06838989257812,81.6292495727539
2017-10-30,13.197549819946289,90.49568939208984,145.8209686279297,198.3699951171875,239.17410278320312,80.49974822998047
2017-10-31,13.245856285095215,89.78179931640625,145.64480590820312,196.42999267578125,239.5466766357422,80.83304595947266
2017-11-01,13.226533889770508,90.05841064453125,145.76223754882812,198.0,239.86341857910156,81.41631317138672
2017-11-02,13.332810401916504,90.65630340576172,145.1356964111328,199.32000732421875,239.9566192626953,82.21250915527344
2017-11-03,13.516377449035645,90.49568939208984,146.1538543701172,200.00999450683594,240.7577362060547,83.02723693847656
2017-11-06,13.902836799621582,89.93347930908203,146.93707275390625,200.1300048828125,241.1303253173828,82.11993408203125
2017-11-07,13.85452938079834,88.1219711303711,146.81956481933594,195.88999938964844,240.96267700195312,82.35137939453125
2017-11-08,13.806221008300781,87.13143157958984,146.81956481933594,196.44000244140625,241.37252807617188,83.564208984375
2017-11-09,13.864190101623535,87.12252044677734,146.1538543701172,193.89999389648438,240.49688720703125,83.60123443603516
2017-11-10,13.85452938079834,87.01543426513672,146.3986053466797,192.02000427246094,240.42236328125,84.17524719238281
2017-11-13,13.757913589477539,87.3277587890625,146.5454559326172,195.0800018310547,240.6459197998047,84.24005889892578
2017-11-14,13.50671672821045,86.80126190185547,146.8000030517578,195.7100067138672,240.08702087402344,84.33262634277344
2017-11-15,13.487393379211426,87.62223815917969,145.21400451660156,192.1199951171875,238.8853302001953,83.1661148071289
2017-11-16,13.390778541564941,87.8720932006836,147.17202758789062,195.50999450683594,240.9160919189453,92.2298583984375
2017-11-17,13.670961380004883,87.5776138305664,145.8894805908203,193.1999969482422,240.20809936523438,90.23934936523438
2017-11-20,13.58400821685791,88.35398864746094,146.41818237304688,194.10000610351562,240.61795043945312,90.24858856201172
2017-11-21,13.661299705505371,88.28260040283203,149.30621337890625,196.22999572753906,242.19232177734375,89.35980987548828
2017-11-22,13.719268798828125,88.02381134033203,148.07269287109375,196.32000732421875,241.97804260253906,89.25797271728516
2017-11-24,13.815882682800293,87.73825073242188,149.53138732910156,195.75,242.53697204589844,89.45238494873047
2017-11-27,13.796560287475586,87.39020538330078,149.75656127929688,195.0500030517578,242.41587829589844,89.45238494873047
2017-11-28,13.767576217651367,90.4510726928711,150.95091247558594,199.17999267578125,244.87515258789062,89.59126281738281
2017-11-29,13.632314682006836,92.56600189208984,145.23361206054688,188.14999389648438,244.7261199951172,90.3226547241211
2017-11-30,13.574346542358398,93.27096557617188,147.30909729003906,187.5800018310547,246.8686065673828,90.01714324951172
2017-12-01,13.738591194152832,93.51190948486328,146.5454559326172,186.82000732421875,246.3563232421875,90.12825775146484
2017-12-04,13.487393379211426,95.439453125,140.4169921875,184.0399932861328,246.05821228027344,89.81346893310547
2017-12-05,13.564685821533203,94.34181213378906,142.08126831054688,184.2100067138672,245.1732635498047,90.57264709472656
2017-12-06,13.265179634094238,93.63684844970703,144.32313537597656,185.3000030517578,245.2198028564453,90.06343078613281
2017-12-07,13.381117820739746,93.36022186279297,146.3104705810547,185.1999969482422,245.99301147460938,90.07275390625
2017-12-08,13.535701751708984,94.52922058105469,146.7412872314453,188.5399932861328,247.3344268798828,89.85868835449219
2017-12-11,13.65163803100586,94.25257110595703,147.71043395996094,186.22000122070312,248.0797119140625,90.21235656738281
2017-12-12,13.458409309387207,95.35020446777344,149.29644775390625,185.72999572753906,248.5175018310547,89.99828338623047
2017-12-13,13.255518913269043,94.1544189453125,148.50344848632812,187.86000061035156,248.48963928222656,90.98481750488281
2017-12-14,13.381117820739746,93.39590454101562,148.7384033203125,189.55999755859375,247.4741668701172,90.39849090576172
2017-12-15,13.323148727416992,94.71662139892578,150.17752075195312,190.1199951171875,249.5349884033203,90.3798599243164
2017-12-18,13.390778541564941,95.4483642578125,149.90341186523438,190.4199981689453,251.1173553466797,91.11511993408203
2017-12-19,13.516377449035645,95.04679107666016,148.4936065673828,187.02000427246094,250.1529998779297,91.95275115966797
2017-12-20,13.574346542358398,94.71662139892578,148.26844787597656,188.82000732421875,250.02188110351562,91.90621948242188
2017-12-21,13.593668937683105,96.22474670410156,147.36778259277344,188.6199951171875,250.53684997558594,91.26403045654297
2017-12-22,13.661299705505371,95.8856201171875,147.6811065673828,189.94000244140625,250.4713134765625,91.40363311767578
2017-12-26,13.951143264770508,95.50189208984375,148.10203552246094,187.75999450683594,250.17166137695312,92.28779602050781
2017-12-27,13.941481590270996,95.68038177490234,148.21951293945312,186.24000549316406,250.2934112548828,92.380859375
2017-12-28,14.018773078918457,96.18903350830078,148.5817413330078,192.7100067138672,250.80838012695312,92.51116943359375
2017-12-29,14.03809642791748,95.4305191040039,148.180419921875,191.9600067138672,249.86268615722656,91.90621948242188
2018-01-02,14.067081451416016,96.3318099975586,148.71884155273438,201.07000732421875,251.65101623535156,91.75732421875
2018-01-03,14.279632568359375,96.42998504638672,150.58868408203125,205.0500030517578,253.24273681640625,92.55770111083984
2018-01-04,14.260310173034668,97.8114013671875,152.53688049316406,205.6300048828125,254.31015014648438,92.64146423339844
